NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNuaCand,LibNuaCand,CodCircElec
7,BOUTIGNON,Tatiana,Mme,DIV,Divers,9305
9,PIERRE,Markeins,M.,DVG,Divers gauche,9305
1,SALHAOUI,Nacéra,Mme,RN,Rassemblement National,9306
2,SACK,Nathalie,Mme,DVC,Divers centre,9306
3,LACHAUD,Bastien,M.,UG,Union de la gauche,9306
4,ARTHAUD,Nathalie,Mme,EXG,Extrême gauche,9306
1,DUTERTE,Yannick,M.,EXG,Extrême gauche,9307
2,CORBIÈRE,Alexis,M.,DVG,Divers gauche,9307
3,ATLANI,Sebastien,M.,DIV,Divers,9307
4,JOCHAUD,Aurélie,Mme,EXG,Extrême gauche,9307
5,TROVA,Françoise,Mme,RN,Rassemblement National,9307
6,BRETEAU,Pauline,Mme,ENS,Ensemble ! (Majorité présidentielle),9307
7,VERHAEGHE,Eric,M.,DVC,Divers centre,9307
8,TOCHE,Antoine,M.,DVD,Divers droite,9307
9,CAUDRON,Elsa,Mme,EXG,Extrême gauche,9307
10,ALI-BENALI,Sabrina,Mme,UG,Union de la gauche,9307
1,VALENTE,Sylvio,M.,REC,Reconquête !,9308
2,DUPUY,Hélène,Mme,EXG,Extrême gauche,9308
3,BARDAI,Ntela,M.,EXD,Extrême droite,9308
4,YONBOUE,Franck,M.,LR,Les Républicains,9308
5,TOBEILEM,Grégory,M.,EXG,Extrême gauche,9308
6,JOLIVET,Sébastien,M.,RN,Rassemblement National,9308
7,FORT,Didier,M.,DVD,Divers droite,9308
8,KELOUA HACHI,Fatiha,Mme,UG,Union de la gauche,9308
1,TROUVÉ,Aurélie,Mme,UG,Union de la gauche,9309
2,BUROT,Jean-Paul,M.,EXG,Extrême gauche,9309
3,CHAUMETTE,Manon,Mme,ENS,Ensemble ! (Majorité présidentielle),9309
4,KEISER,Christel,Mme,EXG,Extrême gauche,9309
5,PIERRE,Robenson,M.,LR,Les Républicains,9309
6,BOURASSIN,Clara,Mme,RN,Rassemblement National,9309
1,MINARDI,Gaëtan,M.,EXG,Extrême gauche,9310
2,ABOMANGOLI,Nadège,Mme,UG,Union de la gauche,9310
3,LOUBOTA,Praince Germain,M.,REC,Reconquête !,9310
4,MEYONGO AMOUGOU,Martial,M.,ENS,Ensemble ! (Majorité présidentielle),9310
5,TROVA,Monique,Mme,RN,Rassemblement National,9310
6,BENTAHAR,Amèle,Mme,DIV,Divers,9310
7,RAMADIER,Alain,M.,LR,Les Républicains,9310
8,EL OUAFI,Ahmed,M.,DIV,Divers,9310
1,NÄIT-KACI,Kahina,Mme,DVD,Divers droite,9311
2,BELZANE,Lucien,M.,EXG,Extrême gauche,9311
3,AUTAIN,Clémentine,Mme,UG,Union de la gauche,9311
4,JOLY,Renée,Mme,RN,Rassemblement National,9311
5,SÉCHET,Charlotte,Mme,EXG,Extrême gauche,9311
6,MARAN,Max,M.,LR,Les Républicains,9311
7,BASINI,Fayza,Mme,ENS,Ensemble ! (Majorité présidentielle),9311
1,MARTINOT,Didier,M.,EXG,Extrême gauche,9312
2,AISSAOUI,Amal,Mme,EXG,Extrême gauche,9312
3,DIJOS,Francis,M.,REC,Reconquête !,9312
4,LEGAVRE,Jérôme,M.,UG,Union de la gauche,9312
5,PERIER,Jean-François,M.,RN,Rassemblement National,9312
6,LEMOINE,Xavier,M.,DVD,Divers droite,9312
7,VINCENOT,Dominique,M.,EXG,Extrême gauche,9312
8,KIRMA,Serjan,M.,DIV,Divers,9312
9,ROITMAN,Virginie,Mme,ENS,Ensemble ! (Majorité présidentielle),9312
1,CAVAT,Hélène,Mme,EXG,Extrême gauche,9401
2,LOUFFOK,Lyes,M.,UG,Union de la gauche,9401
3,BERRIOS,Sylvain,M.,DVD,Divers droite,9401
4,MOREL,Ludovic,M.,REC,Reconquête !,9401
5,DESCROZAILLE,Frédéric,M.,ENS,Ensemble ! (Majorité présidentielle),9401
6,DE PIERREPONT,Valérie,Mme,EXG,Extrême gauche,9401
7,SABOURIN,Anne-Gaëlle,Mme,RN,Rassemblement National,9401
1,PRUVOT,Sabrina,Mme,EXG,Extrême gauche,9402
2,CRUZILLE,Gérard,M.,REC,Reconquête !,9402
3,CEYLAN,Mehmet,M.,ENS,Ensemble ! (Majorité présidentielle),9402
4,SASPORTAS,Michel,M.,LR,Les Républicains,9402
5,GHAYE,Antoine,M.,RN,Rassemblement National,9402
6,FOFFÉ,Patricia,Mme,ECO,Ecologistes,9402
7,BOUTARIN,Clémence,Mme,EXG,Extrême gauche,9402
8,GUETTÉ,Clémence,Mme,UG,Union de la gauche,9402
9,HALLER,Manon,Mme,EXG,Extrême gauche,9402
1,AGOSSA,Noël,M.,DVC,Divers centre,9403
2,GOUGOUGNAN-ZADIGUE,Emmanuelly,M.,DSV,Droite souverainiste,9403
3,PONCET,Frédérique,Mme,REC,Reconquête !,9403
4,TELLE,Géraldine,Mme,DVC,Divers centre,9403
5,BARBOTIN,Arnaud,M.,UXD,Union de l'extrême droite,9403
6,NOAILE,Lucien,M.,EXG,Extrême gauche,9403
7,SIGNOR,Loïc,M.,ENS,Ensemble ! (Majorité présidentielle),9403
8,BOYARD,Louis,M.,UG,Union de la gauche,9403
1,MOULIN,Brigitte,Mme,EXG,Extrême gauche,9404
2,DAMBREVILLE,Jean,M.,DVG,Divers gauche,9404
3,PHILIPPET,Alain,M.,RN,Rassemblement National,9404
4,BENSLIMANE,Soraya,Mme,DSV,Droite souverainiste,9404
5,AMARA,Adel,M.,UG,Union de la gauche,9404
6,BOHBOT,Michaël,M.,REC,Reconquête !,9404
7,CHAUSSEGROS,Bernard,M.,DVD,Divers droite,9404
8,PERRU,Marie-Odile,Mme,DVC,Divers centre,9404
9,SOBRAL,Maxence,M.,DVG,Divers gauche,9404
10,PETIT,Maud,Mme,ENS,Ensemble ! (Majorité présidentielle),9404
1,BENOUADAH,Simone,Mme,REC,Reconquête !,9405
2,LEGER,Julien,M.,UG,Union de la gauche,9405
3,MOLINARI,Catherine,Mme,DVC,Divers centre,9405
4,ANGELE,Maeva Sara,Mme,DVC,Divers centre,9405
5,HUGUENIN-RICHARD,Isabelle,Mme,RN,Rassemblement National,9405
6,LEFEVRE,Mathieu,M.,ENS,Ensemble ! (Majorité présidentielle),9405
7,JOSLIN,François,M.,EXG,Extrême gauche,9405
1,BOUHADA,May,Mme,UG,Union de la gauche,9406
2,GAONACH,Victor,M.,DVD,Divers droite,9406
3,HUNAUT,Véronique,Mme,EXG,Extrême gauche,9406
4,LONGETTI,Rémy,M.,REC,Reconquête !,9406
5,GOUFFIER VALENTE,Guillaume,M.,ENS,Ensemble ! (Majorité présidentielle),9406
6,RENAULT,Tony,M.,ECO,Ecologistes,9406
7,MORAND,Murielle,Mme,EXG,Extrême gauche,9406
8,GABELICA,Martina,Mme,RN,Rassemblement National,9406
1,LEDION,Claude,M.,RN,Rassemblement National,9407
2,KEKE,Rachel,Mme,UG,Union de la gauche,9407
3,MAURY,Claire,Mme,EXG,Extrême gauche,9407
4,DE LA RUELLE,Florence,Mme,REC,Reconquête !,9407
5,CASTIN,Rachel,Mme,EXD,Extrême droite,9407
6,JEANBRUN,Vincent,M.,LR,Les Républicains,9407
1,MARTINS PEREIRA,Joao,M.,UG,Union de la gauche,9408
2,HERBILLON,Michel,M.,LR,Les Républicains,9408
3,CHEYNS,Amandine,Mme,EXG,Extrême gauche,9408
4,TURPIN,Raphaël,M.,RN,Rassemblement National,9408
5,BUCLIN,Olivier,M.,REC,Reconquête !,9408
1,AMIROU,Noémie,Mme,ENS,Ensemble ! (Majorité présidentielle),9409
2,CHEVALLIER,Luc,M.,EXG,Extrême gauche,9409
3,RAMASSAMY,Ambroise,M.,REC,Reconquête !,9409
4,CUI,Wenqi,Mme,RN,Rassemblement National,9409
5,JAUBERT,Christophe,M.,ECO,Ecologistes,9409
6,VIEIRA,Marie,Mme,EXG,Extrême gauche,9409
7,DUCANDAS,Véronique,Mme,EXG,Extrême gauche,9409
8,SANTIAGO,Isabelle,Mme,UG,Union de la gauche,9409
9,AUBERTIN,Jérôme,M.,LR,Les Républicains,9409
10,ORTOLE,Sophie,Mme,EXD,Extrême droite,9409
1,AÏSSAOUI,Farid,M.,DIV,Divers,9410
2,LABIB,Selma,Mme,EXG,Extrême gauche,9410
3,LICHTENAUER,Christine,Mme,EXG,Extrême gauche,9410
4,LIN,Elise,Mme,RN,Rassemblement National,9410
5,BARBERON,Coralie,Mme,ECO,Ecologistes,9410
6,SEBAN,Shannon,Mme,ENS,Ensemble ! (Majorité présidentielle),9410
7,PANOT,Mathilde,Mme,UG,Union de la gauche,9410
8,SEVESTRE,Charlotte,Mme,REC,Reconquête !,9410
1,SUGRANES,Sébastien,M.,EXG,Extrême gauche,9411
2,TAILLÉ-POLIAN,Sophie,Mme,UG,Union de la gauche,9411
3,PICOT,Nathalie,Mme,ENS,Ensemble ! (Majorité présidentielle),9411
4,COUSTY,Lydie,Mme,REC,Reconquête !,9411
5,BOUCHOT,Sylvie,Mme,RN,Rassemblement National,9411
6,SAMSON,Christine,Mme,EXG,Extrême gauche,9411
7,RIVET-SOW,Cédric,M.,DVD,Divers droite,9411
8,MARIAUD,Charles,M.,UDI,Union des Démocrates et Indépendants,9411
1,DE GARILS,Laure,Mme,REC,Reconquête !,9501
2,JULES-ARTHUR,Maximillien,M.,UG,Union de la gauche,9501
3,LESSAINT,Lionel,M.,DSV,Droite souverainiste,9501
4,SOUSSI,Ethel,Mme,EXG,Extrême gauche,9501
5,RICHARD,Michel,M.,LR,Les Républicains,9501
6,SICARD,Anne,Mme,RN,Rassemblement National,9501
7,GÉHAN,Barbara,Mme,EXG,Extrême gauche,9501
8,CHANDLER,Émilie,Mme,ENS,Ensemble ! (Majorité présidentielle),9501
9,LAH,Sami,M.,DIV,Divers,9501
1,IVANAJ,Alvin,M.,DIV,Divers,9502
2,REMY,Nadejda,Mme,RN,Rassemblement National,9502
3,LESSAINT,Danièle,Mme,DSV,Droite souverainiste,9502
4,OUBAIROUK,Brahim,M.,DIV,Divers,9502
5,GAULTIER,Stephane,M.,EXG,Extrême gauche,9502
6,HADIZADEH,Ayda,Mme,UG,Union de la gauche,9502
7,CASSAN,Éric,M.,EXG,Extrême gauche,9502
8,PAIN,Frédéric,M.,LR,Les Républicains,9502
9,CHANZY,Philippe,M.,REC,Reconquête !,9502
10,VUILLETET,Guillaume,M.,ENS,Ensemble ! (Majorité présidentielle),9502
1,SIMONNOT,Alexandre,M.,REC,Reconquête !,9503
2,LELAIDIER,Kimberley,Mme,RN,Rassemblement National,9503
3,BLASER,Daniel,M.,EXG,Extrême gauche,9503
4,MAUREL,Emmanuel,M.,UG,Union de la gauche,9503
5,MUNOZ,Juan,M.,EXG,Extrême gauche,9503
6,RILHAC,Cécile,Mme,ENS,Ensemble ! (Majorité présidentielle),9503
7,GUÉBIN,Laetitia,Mme,DIV,Divers,9503
8,VINCENT,Laetitia,Mme,LR,Les Républicains,9503
9,BELMOKHTAR,Samira,Mme,DVG,Divers gauche,9503
10,HERBAL,Samira,Mme,ECO,Ecologistes,9503
1,MEURANT,Sébastien,M.,UXD,Union de l'extrême droite,9504
2,LACOUTURE,Karine,Mme,UG,Union de la gauche,9504
3,MARTIN,Antonin,M.,EXG,Extrême gauche,9504
4,BERTHAULT,Grégory,M.,ECO,Ecologistes,9504
5,RODSPHON,Inthone,M.,LR,Les Républicains,9504
6,MOUTCHOU,Naïma,Mme,ENS,Ensemble ! (Majorité présidentielle),9504
7,DURAND,Robin,M.,DIV,Divers,9504
8,L'HOMMEDET,Marie-Françoise,Mme,EXG,Extrême gauche,9504
1,HOARAU,Quentin,M.,RN,Rassemblement National,9505
2,LILIYAJE,Fatima,Mme,ENS,Ensemble ! (Majorité présidentielle),9505
3,POIAGHI,Jean-Baptiste,M.,EXG,Extrême gauche,9505
4,BALEUR,Thès,Mme,DIV,Divers,9505
5,VANNIER,Paul,M.,UG,Union de la gauche,9505
6,LESUEUR,Dominique,Mme,ECO,Ecologistes,9505
7,PHAM,Gilbert,M.,UDI,Union des Démocrates et Indépendants,9505
8,MARIETTE,Dominique,M.,EXG,Extrême gauche,9505
9,MEZIANE,Boualem,M.,LR,Les Républicains,9505
1,FOLEST,Estelle,Mme,ENS,Ensemble ! (Majorité présidentielle),9506
2,ELÉLOUÉ-VALMAR,Loïc,M.,REG,Régionaliste,9506
3,GUILBAUD,Audrey,Mme,LR,Les Républicains,9506
4,CATHALA,Gabrielle,Mme,UG,Union de la gauche,9506
5,REINMANN,Agnès,Mme,EXG,Extrême gauche,9506
6,CELESTIN,Christophe,M.,DVC,Divers centre,9506
7,DAGEVILLE,Marine,Mme,EXG,Extrême gauche,9506
8,LASMARRIGUES,Jean Bernard,M.,REC,Reconquête !,9506
9,BRUNA,Annika,Mme,RN,Rassemblement National,9506
10,MIKAEL,Emmanuel,M.,DVC,Divers centre,9506
1,SUAREZ,Valérie,Mme,EXG,Extrême gauche,9507
2,CHASTAING,Marie-Christine,Mme,DSV,Droite souverainiste,9507
3,VIEVILLE,Virginie,Mme,REC,Reconquête !,9507
4,ESKENAZI,Romain,M.,UG,Union de la gauche,9507
5,UZAN,Linda,Mme,DIV,Divers,9507
6,YALCIN,Jean-Pierre,M.,LR,Les Républicains,9507
7,DA SILVA,Dominique,M.,ENS,Ensemble ! (Majorité présidentielle),9507
8,GAVOIS,Aurélien,M.,EXG,Extrême gauche,9507
9,ARNAL,Didier,M.,DIV,Divers,9507
10,QUENTIN,David,M.,RN,Rassemblement National,9507
1,KHERFI,Malika,Mme,DVC,Divers centre,9508
2,FOUCHEREAU,Thierry,M.,RN,Rassemblement National,9508
3,ANGREVIER,Patrick,M.,DVD,Divers droite,9508
4,ZINAOUI,Ramzi,M.,UDI,Union des Démocrates et Indépendants,9508
5,BILONGO,Carlos Martens,M.,UG,Union de la gauche,9508
6,TONDU,Jean-Baptiste,M.,EXG,Extrême gauche,9508
7,GAJDOS,Rémi,M.,EXG,Extrême gauche,9508
8,VARELA,Luisa,Mme,REC,Reconquête !,9508
1,RONCHINI,Vanessa,Mme,EXG,Extrême gauche,9509
2,SAID,David,M.,REC,Reconquête !,9509
3,NAJIB,Mohamed,M.,DIV,Divers,9509
4,DEMIR,Elisa,Mme,ENS,Ensemble ! (Majorité présidentielle),9509
5,HANRYON,Danièle,Mme,EXG,Extrême gauche,9509
6,ARCIERO,Anthony,M.,LR,Les Républicains,9509
7,MARION,Agnès,Mme,RN,Rassemblement National,9509
8,WASSA,Nsimba,Mme,DIV,Divers,9509
9,LE GALL,Arnaud,M.,UG,Union de la gauche,9509
1,FLAUX,Christophe,M.,EXG,Extrême gauche,9510
2,ÉTORÉ-MANIKA,Edwina,Mme,LR,Les Républicains,9510
4,TACHÉ,Aurélien,M.,UG,Union de la gauche,9510
5,SAINT-JEAN,Albert,M.,UDI,Union des Démocrates et Indépendants,9510
6,MACÉ,Lisbeth,Mme,RN,Rassemblement National,9510
7,KRIMI,Sonia,Mme,ENS,Ensemble ! (Majorité présidentielle),9510
8,CAILLOT,Jean,M.,EXG,Extrême gauche,9510
9,DE LA FAYE,Souade,Mme,DSV,Droite souverainiste,9510
1,DIAKOK,Danielle,Mme,EXG,Extrême gauche,97101
2,ROYER,Tarius,M.,RN,Rassemblement National,97101
3,MAQUIABA,Laurence,Mme,REG,Régionaliste,97101
4,SERVA,Olivier,M.,DVG,Divers gauche,97101
5,FARO,Rudy Fiacre,M.,LR,Les Républicains,97101
6,NABAJOTH,Alix,M.,DVG,Divers gauche,97101
7,LERUS,Chantal,Mme,DVG,Divers gauche,97101
8,REBUS,Tony,M.,DIV,Divers,97101
9,MBALA MBALA,Dieudonné,M.,DIV,Divers,97101
10,MARTOL,Marvyn,M.,SOC,Parti socialiste,97101
11,ARMANTRADING,Rosemary,Mme,REC,Reconquête !,97101
1,SYLVESTRE,Priscilla,Mme,DIV,Divers,97102
2,SALIM,Steve,M.,DIV,Divers,97102
3,TOLA,Michel,M.,DVG,Divers gauche,97102
4,AYASSAMI,José,M.,DIV,Divers,97102
5,TOLASSY,Ludovic,M.,REG,Régionaliste,97102
6,BAPTISTE,Christian,M.,DVG,Divers gauche,97102
8,GALAS,Patrick Marcellin,M.,DVC,Divers centre,97102
9,POMMIER,Paméla,Mme,DIV,Divers,97102
10,ALDO,Blaise,M.,DVD,Divers droite,97102
11,MOLIA,Raymond,M.,DIV,Divers,97102
12,AYASSAMY,Moïse,M.,DVG,Divers gauche,97102
13,CIREDERF-ROUYAR,Steeve,M.,UG,Union de la gauche,97102
14,PETIT,Laurent,M.,RN,Rassemblement National,97102
1,PIGNAC,Christèle,Mme,REC,Reconquête !,97103
2,MATHIASIN,Max,M.,DVG,Divers gauche,97103
3,DESHAYES,Fred,M.,DVG,Divers gauche,97103
4,ABDOUL-MANINROUDINE,Bernard,M.,DIV,Divers,97103
5,PETITFOND,Christopher,M.,DVC,Divers centre,97103
6,LALANNE,Francis,M.,DIV,Divers,97103
7,ESDRAS,Sidjie,Mme,EXG,Extrême gauche,97103
8,CORIOLAN,Eric,M.,REG,Régionaliste,97103
10,TOLASSY,Rody,M.,RN,Rassemblement National,97103
11,CITADELLE,Nicolas,M.,SOC,Parti socialiste,97103
1,CALIFER,Elie,M.,SOC,Parti socialiste,97104
2,PLANTIER,Paola,Mme,REC,Reconquête !,97104
3,MONTHOUËL,Lydie Marie,Mme,RN,Rassemblement National,97104
4,NOMERTIN,Jean-Marie,M.,EXG,Extrême gauche,97104
5,BOUCHER,Claudia,Mme,DIV,Divers,97104
6,LINON,Jennifer,Mme,DVC,Divers centre,97104
1,LAGIER,Alain-Claude,M.,DVG,Divers gauche,97201
2,EDMOND-MARIETTE,Philippe,M.,REG,Régionaliste,97201
3,JEAN-MARIE,Gabriel,M.,EXG,Extrême gauche,97201
4,CRAMPON,Cédric,M.,RN,Rassemblement National,97201
5,FIARI,Fabrice,M.,DIV,Divers,97201
6,HOCHE,Sylvain,M.,DVD,Divers droite,97201
7,MIEVILLY,Yann,M.,ECO,Ecologistes,97201
8,WILLIAM,Jiovanny,M.,REG,Régionaliste,97201
1,REMIR,Juvénal,M.,RN,Rassemblement National,97202
2,RAPHA,Christian,M.,DVD,Divers droite,97202
3,VENTADOUR,Alexandre,M.,DVG,Divers gauche,97202
4,NADEAU,Marcellin,M.,REG,Régionaliste,97202
5,MONPLAISIR,Yan,M.,DVD,Divers droite,97202
1,DISPAGNE,Frédérique,Mme,DVG,Divers gauche,97203
2,BELLAY,Beatrice,Mme,SOC,Parti socialiste,97203
3,HAJJAR,Johnny,M.,DVG,Divers gauche,97203
4,JOS,Nathalie,Mme,REG,Régionaliste,97203
5,GRANIER,Emmanuel,M.,DVD,Divers droite,97203
6,FERRATY,Max,M.,RN,Rassemblement National,97203
7,SULIO,Mélanie,Mme,EXG,Extrême gauche,97203
8,CAROLE,Francis,M.,REG,Régionaliste,97203
1,GALOT,Yvette,Mme,DVG,Divers gauche,97204
2,PETIT,Philippe,M.,UDI,Union des Démocrates et Indépendants,97204
3,GOUSSARD,Aude,Mme,REG,Régionaliste,97204
4,NILOR,Jean-Philippe,M.,REG,Régionaliste,97204
5,THERESE,Karine,Mme,ECO,Ecologistes,97204
6,BOUTRIN,Louis,M.,ECO,Ecologistes,97204
7,ROY-LARENTRY,Grégory Michel,M.,RN,Rassemblement National,97204
1,CASTOR,Jean-Victor,M.,REG,Régionaliste,97301
2,GOUA,Yvane,Mme,REG,Régionaliste,97301
3,CHONG SIT,Boris,M.,DVD,Divers droite,97301
4,TAOUMI,Olivier,M.,RN,Rassemblement National,97301
5,MIRAKOFF,Jean-Yves,M.,DVG,Divers gauche,97301
1,CAUGANT,Sébastien,M.,EXD,Extrême droite,97302
2,NEMAN,Aldo,M.,DVG,Divers gauche,97302
3,CHARLES,Sophie,Mme,DVC,Divers centre,97302
4,DOLOR,Jean-Philippe,M.,DVC,Divers centre,97302
5,RIMANE,Davy,M.,REG,Régionaliste,97302
1,NAILLET,Philippe,M.,UG,Union de la gauche,97401
2,LEBON,Gaëlle,Mme,REC,Reconquête !,97401
3,MOREL,Jean Jacques,M.,RN,Rassemblement National,97401
4,PONIN BALLOM,Gino,M.,DVD,Divers droite,97401
5,MITRA,Nadine,Mme,DIV,Divers,97401
6,VICTORIA,René-Paul,M.,LR,Les Républicains,97401
7,SAWOO,Krisna,M.,DIV,Divers,97401
8,TECHER,Paul,M.,EXG,Extrême gauche,97401
9,SAUTRON,Ludovic,M.,ECO,Ecologistes,97401
1,BEGUE,Christelle,Mme,RN,Rassemblement National,97402
2,FALDON,Fabienne,Mme,DIV,Divers,97402
3,MERA,Alix,M.,DSV,Droite souverainiste,97402
4,ACTIF,Nelly,Mme,EXG,Extrême gauche,97402
5,LEBON,Karine,Mme,UG,Union de la gauche,97402
6,MOUTOUALLAGUIN,Claude,M.,REC,Reconquête !,97402
7,FONTAINE,Erick,M.,DIV,Divers,97402
8,MOREL,Jean-Yves,M.,DVD,Divers droite,97402
1,RIVIERE,Joseph,M.,RN,Rassemblement National,97403
2,HOAREAU,Didier,M.,EXG,Extrême gauche,97403
3,CHAUSSALET,Alexis,M.,DVG,Divers gauche,97403
4,THEINE,Jean-Eric,M.,DSV,Droite souverainiste,97403
5,BENARD,Monique,Mme,DVD,Divers droite,97403
6,LEGENTIL,Nicolas,M.,EXG,Extrême gauche,97403
7,FONTAINE,Antoine,M.,REG,Régionaliste,97403
8,BASSIRE,Nathalie,Mme,DVD,Divers droite,97403
9,VLODY,Jean Jacques,M.,DVG,Divers gauche,97403
1,DIJOUX,Martine,Mme,DSV,Droite souverainiste,97404
2,KBIDI,Emeline,Mme,DVG,Divers gauche,97404
3,LATCHOUMANIN,Serge,M.,EXG,Extrême gauche,97404
4,LORION,David,M.,DVD,Divers droite,97404
5,MOULLAN,Imrhane,M.,DVD,Divers droite,97404
6,RIVIERE,Jonathan,M.,RN,Rassemblement National,97404
1,RAMASSAMY,Jean Dominique,M.,DVD,Divers droite,97405
2,PAYET,Jean Yves,M.,EXG,Extrême gauche,97405
3,SAUTRON,Dominique,M.,REC,Reconquête !,97405
4,DUCHEMANE ARAYE,Alexandrine,Mme,DVG,Divers gauche,97405
5,RATENON,Jean-Hugues,M.,DVG,Divers gauche,97405
6,LAUP,Jérémy,M.,DIV,Divers,97405
7,SETTAMA-VIDON,Léopoldine,Mme,DVC,Divers centre,97405
8,CHANE-KAYE-BONE,Anne,Mme,DVG,Divers gauche,97405
9,DORO,Joan,M.,RN,Rassemblement National,97405
10,LIMBE,Jean Paul,M.,DIV,Divers,97405
11,PICARD,Lydia,Mme,DIV,Divers,97405
1,RAMASSAMY,Nadia,Mme,ENS,Ensemble ! (Majorité présidentielle),97406
2,LAÏ-KANE-CHEONG,Alexandre,M.,DVG,Divers gauche,97406
3,MAILLOT,Frédéric,M.,DVG,Divers gauche,97406
4,LECHAT,Mario,M.,DVD,Divers droite,97406
5,ADEKALOM,Johny,M.,DVC,Divers centre,97406
6,POUNIA,Marie Christine,Mme,REC,Reconquête !,97406
7,LEGROS,Valérie,Mme,RN,Rassemblement National,97406
8,LOMBARD,Didier,M.,EXG,Extrême gauche,97406
1,JUHOOR,Karim,M.,DVG,Divers gauche,97407
2,TRONC,Isaline,Mme,DVG,Divers gauche,97407
3,ROBERT,Thierry,M.,DVC,Divers centre,97407
4,PAYET,Jean-Luc,M.,EXG,Extrême gauche,97407
5,MOUKINE,Sandrine,Mme,DSV,Droite souverainiste,97407
6,DE BOISVILLIERS,Nathalie,Mme,REC,Reconquête !,97407
7,CATHERINE,Richelain,M.,DIV,Divers,97407
8,HAMILCARO,Cyrille,M.,DVD,Divers droite,97407
9,GAILLARD,Perceval,M.,UG,Union de la gauche,97407
10,POUDROUX,Jean-Luc,M.,RN,Rassemblement National,97407
1,LENORMAND,Stéphane,M.,DVD,Divers droite,97501
2,BEAUMONT,Frédéric,M.,SOC,Parti socialiste,97501
3,CHAGNON,Patricia,Mme,RN,Rassemblement National,97501
4,LETOURNEL,Marion,Mme,FI,La France insoumise,97501
5,LEBAILLY,Patrick,M.,DVG,Divers gauche,97501
1,SAIFY,Mikhaël,M.,EXG,Extrême gauche,97601
2,YOUSSOUFFA,Estelle,Mme,DVD,Divers droite,97601
3,SAID,Kambi Said,M.,DVD,Divers droite,97601
4,MAILLARD,Aurélia,Mme,REC,Reconquête !,97601
1,MORENO,Manon,Mme,REC,Reconquête !,97602
2,ADACOLO,Kira Bacar,M.,DVG,Divers gauche,97602
3,SAÏD-SOUFFOU,Soula,M.,DVC,Divers centre,97602
4,SALIME,Ahumad,M.,DIV,Divers,97602
5,KAMARDINE,Mansour,M.,LR,Les Républicains,97602
6,MADI MARI,Madi-Boinamani,M.,DVC,Divers centre,97602
7,HENRY,Daniel Martial,M.,DVD,Divers droite,97602
8,BAMANA,Anchya,Mme,RN,Rassemblement National,97602
1,TOKOTUU,Otilone,M.,DVD,Divers droite,98601
2,KANIMOA NÉE TAGANE,Lavinia,Mme,DVD,Divers droite,98601
3,TIALETAGI EPOUSE VERGE,Lauriane,Mme,DVC,Divers centre,98601
4,SEO,Mikaele,M.,ENS,Ensemble ! (Majorité présidentielle),98601
1,LE GAYIC,Tematai,M.,REG,Régionaliste,98701
2,BRYANT,Jacky,M.,ECO,Ecologistes,98701
3,FREBAULT,Moerani,M.,DVD,Divers droite,98701
4,HEAUX,James,M.,RN,Rassemblement National,98701
1,SANQUER,Nicole,Mme,DVD,Divers droite,98702
2,TARA,Jules Tehuiarii,M.,DVD,Divers droite,98702
3,SALMON,Tati,M.,ECO,Ecologistes,98702
4,TETUANUI,Tutu,M.,RN,Rassemblement National,98702
5,CHAILLOUX,Steve,M.,REG,Régionaliste,98702
1,MIHURAA,Naumi,Mme,DVD,Divers droite,98703
2,HAUATA,Jules,M.,ECO,Ecologistes,98703
3,REID ABERLOT,Mereana,Mme,REG,Régionaliste,98703
4,HAITI EPOUSE FLOSSE,Pascale,Mme,DVD,Divers droite,98703
1,DUNOYER,Philippe,M.,HOR,Horizons,98801
2,METZDORF,Nicolas,M.,DVD,Divers droite,98801
3,ANGEXETINE ÉP RAILATI,Juanita Ciane,Mme,REG,Régionaliste,98801
4,NAISSELINE,Omayra Lisa Meun,Mme,REG,Régionaliste,98801
5,NASRI,Thomas,M.,REC,Reconquête !,98801
6,MILLAR,Manuel,M.,DIV,Divers,98801
7,CUENOT,Pierre-Henri,M.,DVD,Divers droite,98801
8,HAOCAS,Muneiko,Mme,REG,Régionaliste,98801
9,LOUECKHOTE,Simon,M.,RN,Rassemblement National,98801
10,NEMIA ÉP BISHOP,Germaine Toléta,Mme,REG,Régionaliste,98801
11,FALAEO,Veylma,Mme,DVG,Divers gauche,98801
12,DEVAUD,Cédric,M.,ECO,Ecologistes,98801
1,TUKUMULI,Milakulo,M.,DVG,Divers gauche,98802
2,TJIBAOU,Emmanuel,M.,REG,Régionaliste,98802
3,FRERE,Ronald,M.,REG,Régionaliste,98802
4,VOUDJO,Luther,M.,REG,Régionaliste,98802
6,PONGA,Alcide,M.,DVD,Divers droite,98802
7,POADJA,Gérard,M.,HOR,Horizons,98802
1,QUESTEL,Alexandra,Mme,DVD,Divers droite,ZX01
2,MEUNIER,Hervé,M.,DIV,Divers,ZX01
3,KRIMI,Lila,Mme,DIV,Divers,ZX01
4,PHILIDOR,Philippe,M.,DVD,Divers droite,ZX01
5,CHAPDELAINE,Clément,M.,REC,Reconquête !,ZX01
6,FELIX,Diane,Mme,DIV,Divers,ZX01
7,BETHEL,Ricardo,M.,DIV,Divers,ZX01
8,GUMBS,Frantz,M.,DVC,Divers centre,ZX01
1,LESCURE,Roland,M.,ENS,Ensemble ! (Majorité présidentielle),ZZ01
